captured_date,market,market_name,chart,period_suffix,rank,primary_name,secondary_name,release_date,metric_value,raw_text
2026-08-07,vn,Vietnam,top_shorts_songs_weekly,,6,Múa full,Tinh vệ phi bạch bản mới 远音集,,,Múa full- Tinh vệ - phi bạch bản mới 远音集
2026-08-07,vn,Vietnam,top_shorts_songs_weekly,,7,Thành Phố Sương Mờ Young Qua & NhoxJet,,,,Thành Phố Sương Mờ Young Qua & NhoxJet
2026-08-07,vn,Vietnam,top_shorts_songs_weekly,,8,GUT GENUG (feat. Blumengarten & 希琳·大衛) KITSCHKRIEG,,,,GUT GENUG (feat. Blumengarten & 希琳·大衛) KITSCHKRIEG
2026-08-07,vn,Vietnam,top_shorts_songs_weekly,,9,Big Boom DJ.ILHAM,,,,Big Boom DJ.ILHAM
2026-08-07,vn,Vietnam,top_shorts_songs_weekly,,10,matrix (bl studio loop) (slowed) chrmbchrmb,,,,matrix (bl studio loop) (slowed) chrmbchrmb
2026-08-07,vn,Vietnam,top_shorts_songs_weekly,,11,BAI CA TOM CA YONG ANHH,,,,BAI CA TOM CA YONG ANHH
2026-08-07,vn,Vietnam,top_shorts_songs_weekly,,12,DIGIDI DIGIDI DJ.ILHAM & DJ MIRO,,,,DIGIDI DIGIDI DJ.ILHAM & DJ MIRO
2026-08-07,vn,Vietnam,top_shorts_songs_weekly,,13,SALESMAN FUNK 小鱼会唱歌,,,,SALESMAN FUNK 小鱼会唱歌
2026-08-07,vn,Vietnam,top_shorts_songs_weekly,,14,Dai Dai Shakira & 伯納男孩,,,,Dai Dai Shakira & 伯納男孩
2026-08-07,vn,Vietnam,top_shorts_songs_weekly,,15,Life Goes On Oliver Tree,,,,Life Goes On Oliver Tree
2026-08-07,vn,Vietnam,top_shorts_songs_weekly,,16,Chờ Bao Lâu (Remix) (feat. Hào JK) Út Nhị Mino,,,,Chờ Bao Lâu (Remix) (feat. Hào JK) Út Nhị Mino
2026-08-07,vn,Vietnam,top_shorts_songs_weekly,,17,大风在刮大雪在下 (合唱团版) 六小乐,,,,大风在刮大雪在下 (合唱团版) 六小乐
2026-08-07,vn,Vietnam,top_shorts_songs_weekly,,18,30 misery. pupsies,48 2 <10K,"3月 18, 2026",,"18 30 misery. pupsies 3月 18, 2026 48 2 <10K"
